SITEID_12,UID,LAT_DD,LON_DD,LakeArea,LakeDepth,LakePerim,LakeEleva,HUC2,HUC8,SITEID_07,ECO3,ECO3_2015,ECO4,ECO4_2015,EPA_REG,Cond,DOC,NTL,pH,PTL,Silica,Temp,Sol
NLA12_DE-101,8654,39.42401394,-75.68735124,65.4747537,1.7,9.836266815,0,2,2040205,NLA06608-0141,63,63,63f,63f,Region_3,192.5,3.12,1.139,7.95,135,14.441,21.8474359,-7.392287582
NLA12_DE-102,6838,38.98857897,-75.52117937,23.04867436,1.3,4.427945077,1.89,2,2040207,NLA06608-1741,63,63,63f,63f,Region_3,177.9,5.5,1.495,8.29,227,17.644,25.0525641,-7.152091503
NLA12_DE-103,7972,38.64269726,-75.55096879,27.27602749,1.7,3.812613879,1.55,2,2060008,NLA06608-2333,63,63,63f,63f,Region_3,78,2.95,0.923,7.34,81,18.285,27.12564103,-7.152091503
NLA12_DE-104,8115,38.55949766,-75.56233222,34.45884719,1.9,4.701420891,1.55,2,2060008,NLA06608-0285,63,63,63f,63f,Region_3,154,3.98,2.73,7.47,182,22.778,23.32051282,-7.152091503
NLA12_DE-105,6780,38.55992891,-75.62927498,7.112233821,2.4,2.472700104,1.96,2,2060008,,63,63,63f,63f,Region_3,163,2.15,6.219,8.35,16,5.289,27.24358974,-7.152091503
NLA12_DE-105,8620,38.55992891,-75.62927498,7.112233821,2.2,2.472700104,1.96,2,2060008,,63,63,63f,63f,Region_3,163.3,2.15,8.063,7.58,28,9.426,20.98461538,-7.152091503
NLA12_DE-107,8592,38.86695206,-75.38016332,14.22160773,1.4,2.595431863,2.15,2,2040207,,63,63,63f,63f,Region_3,132.2,3.52,0.723,7.94,30,6.772,22.44615385,-7.152091503
NLA12_DE-121,8469,38.51997073,-75.51111717,23.80019663,1.5,3.015942761,7.95,2,2060008,NLA06608-4760,63,63,63f,63f,Region_3,137.4,2.58,2.185,6.9,191,24.872,21.18974359,-7.152091503
NLA12_FL-101,6212,26.96218896,-80.86112023,167489.6089,4.4,310.4465382,4.52,3,3090201,NLA06608-3169,76,76,76a,76a,Region_4,528,13.38,1.249,8.15,147,10.845,26.97346154,-1.112941176
NLA12_FL-101,8062,26.96218896,-80.86112023,167489.6089,3.7,310.4465382,4.52,3,3090201,NLA06608-3169,76,76,76a,76a,Region_4,543,12.84,1.019,8.39,107,11.776,28.9,-1.112941176
NLA12_FL-102,6222,28.09204922,-81.70722184,289.8131363,3.8,7.515939541,38.73,3,3100101,NLA06608-2593,75,75,75c,75c,Region_4,307,14.63,1.511,8.52,43,1.545,27.21858974,-1.110261438
NLA12_FL-102,7826,28.09204922,-81.70722184,289.8131363,3.9,7.515939541,38.73,3,3100101,NLA06608-2593,75,75,75c,75c,Region_4,281,14.51,1.471,8.93,44,3.792,30.55128205,-1.110261438
NLA12_FL-103,7530,28.62012601,-81.62390666,12408.32607,1.2,58.45170408,19.85,3,3080102,NLA06608-2117,75,75,75c,75c,Region_4,415,21.61,4.763,9.17,132,2.477,30.2025641,-1.110261438
NLA12_FL-104,6233,28.63214149,-81.35520745,39.15276905,6.7,2.487065753,19.8,3,3080101,NLA06608-1349,75,75,75c,75c,Region_4,223,6.03,0.82,8.78,25,0.541,24.84102564,-1.110261438
NLA12_FL-105,7839,28.89574438,-81.83982976,6348.877989,3.5,138.9839575,17.7,3,3080102,NLA06608-1733,75,75,75c,75c,Region_4,388,18.68,2.853,8.68,81,14.661,29.58589744,-1.110261438
NLA12_FL-106,6232,28.63737421,-81.13770674,24.47050394,2.8,2.39891519,11.26,3,3080101,NLA06608-0069,75,75,75c,75c,Region_4,173.1,13.02,0.519,6.77,46,1.952,26.78461538,-1.110261438
NLA12_FL-107,6228,28.17018584,-81.83447199,30.03492592,6.1,2.766653049,42.88,3,3100208,NLA06608-2657,75,75,75c,75c,Region_4,465,5.86,0.546,7.08,9,0.134,27.00128205,-1.110261438
NLA12_FL-108,7531,30.43458497,-84.56553879,3360.424755,5.5,133.2590695,20.82,3,3120003,NLA06608-2074,75,75,75a,75a,Region_4,95.3,8.43,0.854,7.63,70,5.012,29.74615385,-1.048562092
NLA12_FL-109,7836,28.8388165,-81.26992474,3565.564552,2.4,34.0907925,0.3,3,3080101,NLA06608-2629,75,75,75d,75d,Region_4,1206,20.73,1.421,7.92,77,7.709,30.08333333,-1.110261438
NLA12_FL-110,6231,27.84218818,-81.50927927,1.870654899,2.6,0.531168411,29.37,3,3090101,,75,75,75c,75c,Region_4,47.6,3.55,0.494,6.03,23,0.723,28.26923077,-0.99875817
NLA12_FL-110,7908,27.84218818,-81.50927927,1.870654899,2.8,0.531168411,29.37,3,3090101,,75,75,75c,75c,Region_4,47.3,4.41,0.445,6.37,21,1.744,30.84102564,-0.99875817
NLA12_FL-114,6251,28.62073805,-81.38955715,6.37106718,6.6,0.907130776,24.72,3,3080101,,75,75,75c,75c,Region_4,156.2,7.87,0.761,8.5,20,0.026,25.62564103,-1.110261438
NLA12_FL-123,6218,27.20734613,-81.35075299,34.53119775,17.3,2.239099294,33.47,3,3090103,,75,75,75c,75c,Region_4,41.9,5.14,0.26,5.71,7,1.84,NA,-0.99875817
NLA12_FL-123,8061,27.20734613,-81.35075299,34.53119775,12.5,2.239099294,33.47,3,3090103,,75,75,75c,75c,Region_4,40.2,5.27,0.208,5.98,7,1.626,25.54487179,-0.99875817
NLA12_FL-126,7909,28.02489816,-81.41000805,2674.826553,2.4,41.65787343,15.52,3,3090101,,75,75,75d,75d,Region_4,187.4,14.16,1.279,8.03,50,2.932,30.34102564,-1.110261438
NLA12_FL-130,7814,28.56416506,-81.77977349,21.50698766,2,2.710336738,28.99,3,3080102,,75,75,75c,75c,Region_4,147.7,11.55,0.874,6.45,58,1.336,30.68974359,-1.110261438
NLA12_FL-132,8060,26.42221393,-81.49292185,605.4412435,1.1,9.60041014,5.41,3,3090204,,75,75,75b,75b,Region_4,448,29.97,2.82,8.8,83,6.118,31.3,-1.115359477
NLA12_FL-141,8026,30.51614943,-85.70778846,32.73195533,1.1,3.489682325,23.09,3,3140203,,65,65,65g,65g,Region_4,21.8,1.58,0.321,5.38,27,0.851,31.1474359,5.592418301
NLA12_FL-R04,1000190,29.23344674,-81.90578186,175.0209169,NA,5.900813545,12.6,3,3080102,,75,75,75d,75d,Region_4,137.3,25.2,1.078,7.15,48,5.62,29.38461538,-1.132745098
NLA12_FL-R06,7532,30.22667337,-82.43711308,719.2747735,NA,9.96418038,46.63,3,3070204,,75,75,75e,75e,Region_4,62.1,17.76,0.596,4.88,35,2.659,30.22692308,-0.93620915
NLA12_GA-101,6293,31.05990761,-81.41324075,9.741400804,2.7,2.077285065,0.71,3,3070203,NLA06608-0530,75,75,75j,75j,Region_4,56930,10.65,1.033,7.91,112,0.231,27.73038462,-0.869346405
NLA12_GA-101,8277,31.05990761,-81.41324075,9.741400804,2.6,2.077285065,0.71,3,3070203,NLA06608-0530,75,75,75j,75j,Region_4,19030,23.23,1.703,7.6,209,3.663,28.4525641,-0.869346405
NLA12_GA-102,7307,33.29924834,-81.8952677,5.011122915,1.2,2.164180876,31.76,3,3060106,NLA06608-1469,65,65,65p,65p,Region_4,79.2,5.67,0.425,6.44,157,2.354,28.44871795,-0.700392157
NLA12_GA-103,8122,32.0700182,-84.29710667,32.2687803,3.8,4.836577368,110.89,3,3130007,NLA06608-0815,65,65,65k,65k,Region_4,37.4,3.24,0.33,6.9,37,10.475,26.47435897,5.94130719
NLA12_GA-104,7453,34.13780782,-84.64845153,3511.416103,13,254.5063158,256.03,3,3150104,NLA06608-0591,45,45,45a,45a,Region_4,60,2.14,0.221,7.58,15,7.35,26.92192308,5.854509804
NLA12_GA-105,7021,34.7978933,-84.25515016,1341.256047,20.8,100.3476446,515.11,6,6020003,NLA06608-0943,66,66,66j,66g,Region_4,18.37,0.94,0.073,7.19,19,7.859,22.22897436,5.854509804
NLA12_GA-107,6585,32.63881298,-83.96692927,2.44459094,3.3,0.710991927,130.95,3,3130005,,65,65,65c,65c,Region_4,25.2,3.8,1.674,9.1,76,4.396,26.62294872,-0.593202614
NLA12_GA-111,7791,32.18276667,-83.17085941,6.715845621,3.4,1.123799699,101.79,3,3070105,,65,65,65l,65l,Region_4,41.5,5.48,0.626,7.26,46,4.309,29.30230769,-0.593202614
NLA12_GA-112,6226,33.37323584,-84.28588958,5.080895318,5.1,1.272060161,248.22,3,3070103,,45,45,45b,45b,Region_4,53.4,3.13,0.323,7.44,32,9.679,22.05615385,-0.666601307
NLA12_GA-112,7993,33.37323584,-84.28588958,5.080895318,4.5,1.272060161,248.22,3,3070103,,45,45,45b,45b,Region_4,41.3,3.53,0.338,7.42,39,7.357,28.68307692,-0.666601307
NLA12_GA-114,8316,32.38244403,-81.92934836,8.004731299,3,1.426661972,62.26,3,3060203,,65,65,65l,65l,Region_4,91.1,8.18,0.629,6.97,39,4.543,26.86666667,-0.842875817
NLA12_GA-118,6889,34.54604983,-84.36246964,18.06463261,9.7,2.856877941,844.06,3,3150102,,66,66,66g,66g,Region_4,26.3,1.02,0.119,7.2,14,5.792,19.59192308,5.854509804
NLA12_GA-127,8178,32.09647199,-82.90033962,138.376504,2.2,8.037342511,48.23,3,3070105,,65,65,65l,65l,Region_4,75.5,18.3,1.145,7.02,36,0.28,29.92589744,-0.743464052
NLA12_GA-R01,7461,32.85947959,-84.39692999,1.59932694,NA,0.622560844,181.98,3,3130005,NLA06608-0527,45,45,45b,45b,Region_4,38.8,2.75,0.231,7.62,28,12.094,26.3525641,5.94130719
NLA12_GA-R11,8027,30.83352376,-82.356882,30.7054431,NA,13.01802587,36.76,3,3110201,,75,75,75g,75g,Region_4,91.4,82.88,2.414,3.94,81,4.604,25.55128205,-0.93620915
NLA12_IA-101,6604,43.15573772,-94.65034846,362.6214389,6.7,23.45125229,372.61,7,7100002,NLA06608-1015,47,47,47b,47b,Region_7,408,6.34,2.234,8.35,144,11.1,21.2025641,5.935686275
NLA12_IA-101,7242,43.15573772,-94.65034846,362.6214389,7.1,23.45125229,372.61,7,7100002,NLA06608-1015,47,47,47b,47b,Region_7,373,7.3,2.146,7.86,208,31.566,27.32820513,5.935686275
NLA12_IA-102,7462,43.46131869,-95.17250624,20.67339419,1.7,1.690054795,437.09,10,10230003,NLA06608-1271,47,47,47b,47b,Region_7,430,8.38,1.8,9.1,684,44.001,28.2525641,6.007254902
NLA12_IA-103,6789,41.43874241,-93.54970598,6.618384421,6.2,1.609869937,238.24,7,7100008,NLA06608-2036,47,47,47f,47f,Region_7,334,3.4,0.401,8.35,18,0.745,22.31666667,6.280588235
NLA12_IA-104,7017,41.47723398,-92.46027767,50.17118056,7,7.186495197,238.83,7,7080106,NLA06608-1268,47,47,47f,47f,Region_7,267,5.29,0.699,8.63,22,1.494,24.11923077,6.224836601
NLA12_IA-105,6530,42.49288038,-94.62256302,176.3473158,2.8,8.899260575,370.08,7,7100006,NLA06608-1736,47,47,47b,47b,Region_7,383,7.01,3.05,8.64,193,14.377,23.37583333,6.142810458
NLA12_IA-106,6768,41.46944302,-93.9205438,93.28222097,4.7,10.26069584,278.75,7,7100008,NLA06608-2056,47,47,47f,47f,Region_7,267,4.67,1.271,8.26,241,11.53,25.34871795,6.280588235
NLA12_IA-107,6416,43.38972512,-93.4978572,300.5586655,2.8,12.37689429,380.53,7,7080203,NLA06608-1223,47,47,47b,47b,Region_7,291,13.13,4.738,9.36,493,1.49,20.44358974,-0.646143791
NLA12_IA-109,6660,43.48048198,-95.19385604,51.59235412,1.5,3.419497179,429.62,10,10230003,,47,47,47b,47b,Region_7,319,8.58,0.763,10.35,59,2.277,21.86153846,6.007254902
NLA12_IA-113,6848,40.85032616,-94.07030363,163.0441416,10.5,16.91992097,339.34,10,10280102,,40,40,40a,40a,Region_7,252,5.14,0.696,8.38,33,5.843,22.75769231,6.357777778
NLA12_IA-120,6541,42.62364617,-95.19096081,1223.533265,2.8,17.85470524,426.54,7,7100006,,47,47,47a,47b,Region_7,496,3.57,0.958,8.58,191,21.863,20.9,6.215359477
NLA12_IA-120,7371,42.62364617,-95.19096081,1223.533265,3.6,17.85470524,426.54,7,7100006,,47,47,47a,47b,Region_7,502,3.78,0.531,8.56,151,26.551,28.57166667,6.215359477
NLA12_IA-127,7041,40.75439094,-92.44007539,34.71897683,6.6,5.148097136,249.34,7,7110001,,40,40,40a,40a,Region_7,219,5.41,0.86,8.58,50,6.323,26.01666667,-0.359803922
NLA12_IA-132,6464,42.8383562,-93.69187566,41.07701142,2.4,2.860371935,372.18,7,7080207,,47,47,47b,47b,Region_7,284,10.42,2.401,8.64,240,18.383,21.35948718,6.106928105
NLA12_IA-134,7125,42.12868906,-92.72458951,41.29238706,2.9,4.049986874,283.57,7,7080208,,47,47,47f,47f,Region_7,288,3.88,1.354,8.83,175,2.623,27.25512821,6.084248366
NLA12_IA-150,6915,42.43264577,-93.79604399,24.79077921,6.4,3.673612323,316.07,7,7100005,,47,47,47b,47b,Region_7,271,10.56,2.034,9.5,62,5.829,21.33076923,6.106928105
NLA12_IA-152,6977,43.17179588,-94.90593006,427.7010596,3.7,8.321745258,410.69,10,10230003,NLA06608-3063,47,47,47b,47b,Region_7,431,7.04,1.418,8.55,240,46.591,27.8,5.935686275
NLA12_IA-R01,6815,42.4792253,-92.38858001,7.40868222,NA,1.133491969,261.92,7,7080205,NLA06608-R716,47,47,47c,47c,Region_7,812,4.12,0.623,8.3,46,4.388,24.92820513,6.084248366
NLA12_IA-R02,6840,42.52502148,-92.40625711,3.393540504,NA,0.804126185,253.27,7,7080205,,47,47,47c,47c,Region_7,284,7.55,2.245,8.66,208,3.119,26.85,6.084248366
NLA12_IA-R03,6783,40.59743375,-93.77118762,28.36682323,NA,3.683728693,284.76,10,10280102,NLA06608-4788,40,40,40a,40a,Region_7,201,6.33,0.48,8.36,16,4.008,18.52564103,6.248039216
NLA12_ID-101,6959,44.96411515,-116.4630194,211.4298244,6.5,7.466175271,1453,17,17050124,NLA06608-3121,11,11,11f,11f,Region_10,50.9,1.59,0.14,7.93,56,24.702,19.88,6.466405229
NLA12_ID-101,7761,44.96411515,-116.4630194,211.4298244,4,7.466175271,1453,17,17050124,NLA06608-3121,11,11,11f,11f,Region_10,55,2.29,0.311,9.53,63,22.661,22.85461538,6.466405229
NLA12_ID-102,7164,48.45840044,-116.8242397,70.50085184,3,3.805868655,760.5,17,17010215,NLA06608-3329,15,15,15u,15u,Region_10,28.6,2.69,0.173,7.57,29,14.405,23.64,5.621895425
NLA12_ID-103,1000069,47.46589015,-116.6151536,399.5960538,6.3,16.10374453,648.7,17,17010303,NLA06608-0769,15,15,15o,15o,Region_10,38.4,2.54,0.196,7.5,35,13.828,21.79846154,5.984313725
NLA12_ID-104,7671,42.24331356,-111.8494043,61.47486398,4.05,5.862210127,1512,16,16010202,NLA06608-1521,13,13,13i,13i,Region_10,372,5.58,1.636,8.79,147,6.162,22.35794872,6.54745098
NLA12_ID-105,7189,48.18768071,-116.5255832,39.32953471,12.5,3.2316932,694.9,17,17010214,NLA06608-2305,15,15,15u,15u,Region_10,46.1,6.02,0.478,7.39,29,4.93,14.69875,5.621895425
NLA12_ID-107,1000019,43.46019017,-116.1413012,33.42354611,3.6,2.786720526,973.07,17,17050114,NLA06608-0085,12,12,12h,12h,Region_10,122,7.99,0.895,7.95,383,24.092,19.59625,6.720392157
NLA12_ID-108,7167,47.51724168,-116.5654143,201.7725523,4.75,9.447233249,647.4,17,17010303,NLA06608-1793,15,15,15o,15o,Region_10,43,1.76,0.095,7.55,22,12.385,22.1675641,5.984313725
NLA12_ID-109,1000029,42.67704536,-113.4072962,3395.548059,15,65.96435541,1278.65,17,17040209,NLA06608-0277,12,12,12g,12g,Region_10,395,1.88,0.23,8.63,41,5.166,17.60035714,6.667973856
NLA12_ID-110,7549,43.33129134,-113.9282985,81.79210447,3.1,8.713620894,1452.11,17,17040221,NLA06608-0837,12,12,12c,12c,Region_10,395,9.96,0.954,9.04,44,6.724,22.1425,6.477254902
NLA12_ID-111,1000030,42.20637168,-114.8788521,393.0365949,NA,17.50235317,1593,17,17040213,NLA06608-1989,80,80,80a,80a,Region_10,90.6,2.93,0.465,7.94,84,30.527,NA,6.720915033
NLA12_ID-112,7163,48.7562708,-116.0903859,21.50992855,6,2.225223222,803.48,17,17010104,NLA06608-4685,15,15,15q,15q,Region_10,73.2,5.07,0.256,7.4,41,17.418,13.805,5.621895425
NLA12_ID-112,7913,48.7562708,-116.0903859,21.50992855,5.1,2.225223222,803.48,17,17010104,NLA06608-4685,15,15,15q,15q,Region_10,75.5,5.13,0.31,7.26,54,20.229,21.0374359,5.621895425
NLA12_ID-113,6958,44.83832985,-116.0344437,9.707444331,5.6,1.555729865,1519.99,17,17050123,,16,16,16g,16g,Region_10,39,4.49,0.329,7.65,34,7.368,14.458,6.466405229
NLA12_ID-121,7188,48.00714106,-117.003822,12.71678687,5.5,3.003951993,705.57,17,17010214,,15,15,15w,15w,Region_10,44.5,2.71,0.149,7.49,65,27.889,23.08705128,5.621895425
NLA12_ID-122,7588,42.89525373,-111.9638056,504.1874845,6.5,16.59205179,1646.49,17,17040208,,80,80,80i,80i,Region_10,334,5.2,1.04,9.02,82,9.54,23.25679487,6.54745098
NLA12_ID-141,6940,44.32909632,-116.1841073,71.57221559,8.1,4.729076455,1506.97,17,17050122,,16,16,16k,16k,Region_10,37.6,2.47,0.125,7.63,36,16.608,NA,6.466405229
NLA12_ID-142,7477,43.99802567,-114.8891906,5.646490065,1.1,1.446164572,2164.74,17,17060201,,16,16,16g,16g,Region_10,22.7,0.6,0.053,7.16,15,7.467,NA,6.506993464
NLA12_ID-143,1000122,42.26425757,-116.3104956,35.54598079,2.2,3.797761178,1690.02,17,17050104,,80,80,80a,80a,Region_10,79.5,6.98,0.72,8.05,68,11.452,21.18358974,6.643464052
NLA12_ID-145,7413,44.29971223,-115.2539785,27.93849885,12.1,2.222828963,2117.46,17,17050120,,16,16,16k,16k,Region_10,59.1,1.11,0.029,7.88,23,10.782,14.52333333,6.238627451
NLA12_ID-148,1000068,46.20607125,-116.8343671,38.08818946,32.8,3.60179902,1034.14,17,17060103,,10,10,10f,10f,Region_10,62.7,3.42,0.303,8.45,77,34.337,10.85910256,6.247712418
NLA12_ID-149,1000067,46.68823022,-116.649551,6.488524087,9,1.137585074,677.78,17,17060306,,15,15,15j,15j,Region_10,120.1,7.09,1.048,9.11,85,6.7,21.58871795,6.247712418
NLA12_ID-151,1000025,43.19840666,-114.5997261,44.60233911,3.2,6.977021396,1678.67,17,17040219,,12,12,12f,12f,Region_10,85.4,15.04,7.844,9.58,705,7.735,18.99282051,6.506993464
NLA12_ID-158,7478,44.10981036,-114.9661056,9.078302308,35.5,1.325485277,2494.5,17,17060201,,16,16,16h,16h,Region_10,10.19,0.7,0.033,6.89,9,3.786,9.295128205,6.259673203
NLA12_ID-165,7187,48.01025724,-116.7078838,21.3905073,14.6,2.700148447,656.52,17,17010214,,15,15,15s,15s,Region_10,74.9,6.08,1.536,7.68,118,31.108,11.24935897,5.621895425
NLA12_ID-166,7533,43.07839868,-112.6936589,21.25854419,3.6,3.992512505,1338.82,17,17040206,,12,12,12e,12e,Region_10,431,1.63,0.665,8.96,58,29.572,21.42474359,6.694117647
NLA12_ID-168,6937,45.12898626,-116.0220887,122.0913417,26,7.373095136,1694.66,17,17050123,,16,16,16k,16k,Region_10,11.45,1.85,0.103,6.99,17,6.148,10.22153846,6.211699346
NLA12_ID-175,6971,43.1914128,-116.9598035,72.97437597,11.5,5.934699401,1399.79,17,17050103,,80,80,80f,80f,Region_10,106.3,3.19,0.553,8.68,201,35.371,17.56076923,6.720392157
NLA12_ID-180,1000160,47.51563208,-115.7316178,7.530982006,4,1.431181292,1710.56,17,17010302,,15,15,15o,15o,Region_10,10.41,1,0.096,7.09,22,4.194,19.05641026,5.692941176
NLA12_ID-194,6823,43.16587842,-115.6524756,163.9336602,4.27,8.032201221,997.16,17,17050101,,12,12,12h,12h,Region_10,61.8,3.83,0.471,8.1,93,23.498,18.96692308,6.630065359
NLA12_ID-198,7590,44.21474968,-111.6155136,4.431704145,2.1,0.985491844,1686.92,17,17040203,,12,12,12g,12g,Region_10,65.1,4.23,0.696,9.58,79,24.09,21.13666667,6.259738562
NLA12_ID-203,7587,42.26037727,-111.4707171,13.5957442,1.7,1.865670748,1998.3,16,16010201,,19,19,19f,19f,Region_10,57.8,7.47,1.369,7.61,175,6.802,20.57115385,6.54745098
NLA12_ID-205,1000170,44.97021316,-116.001262,13.58117154,10,1.736565188,2008.09,17,17050123,,16,16,16k,16k,Region_10,20.1,2.98,0.373,7.25,75,6.504,12.245,6.466405229
NLA12_ID-207,7168,48.27818524,-116.8311247,27.05353311,3.8,2.152291332,683.32,17,17010215,,15,15,15u,15u,Region_10,48.1,3.61,0.235,7.77,43,22.39,22.47346154,5.621895425
NLA12_ID-209,6970,44.79670477,-116.7326881,12.44278782,4.6,1.71732417,2154.36,17,17050124,,11,11,11d,11d,Region_10,34.3,1.8,0.104,7.63,41,10.384,15.9475,6.466405229
NLA12_ID-210,7412,43.94034156,-114.9417467,27.879266,14,2.90445712,2621.58,17,17060201,,16,16,16h,16h,Region_10,11.78,0.71,0.051,6.88,9,3.993,NA,6.506993464
NLA12_ID-214,1000137,42.1873061,-113.92408,407.3951506,5.9,21.71478069,1444.65,17,17040211,,80,80,80b,80b,Region_10,341,2.89,0.29,8.44,134,28.442,20.56153846,6.667973856
NLA12_ID-215,7479,43.97945187,-114.8776554,158.2617731,50,7.565321908,2133.65,17,17060201,,16,16,16g,16g,Region_10,23,1.11,0.038,7.39,13,5.562,8.195897436,6.506993464
NLA12_ID-216,1000126,42.53147462,-116.3645133,29.38507822,1.15,3.526067553,1773.61,17,17050104,,80,80,80a,80a,Region_10,64.1,8.95,1.76,7.74,275,10.741,18.84333333,6.643464052
NLA12_ID-218,1000159,47.07386493,-115.9576667,10.93755364,21.3,1.279058714,1688.66,17,17060308,,15,15,15h,15h,Region_10,14.33,1.3,0.109,7.19,37,8.758,13.30282051,5.692941176
NLA12_ID-220,1000169,45.26811761,-116.2079681,2.71785858,5.85,0.687914835,2362.78,17,17060209,,16,16,16h,16h,Region_10,15.72,0.98,0.139,7.24,53,3.488,18.56653846,6.211699346
NLA12_ID-221,1000158,46.63155999,-114.3843753,12.2231563,1,1.321805523,1944.63,17,17060303,,16,16,16b,16b,Region_10,10.98,8.64,0.785,6.36,47,0.361,17.24884615,5.869869281
NLA12_IL-103,8327,40.98833771,-90.40342515,42.64361798,7.7,7.406657942,229.16,7,7080104,NLA06608-1532,72,72,72i,72i,Region_5,427,5.72,1.133,9.22,68,5.799,19.95641026,6.200915033
NLA12_IL-103,8778,40.98833771,-90.40342515,42.64361798,7.5,7.406657942,229.16,7,7080104,NLA06608-1532,72,72,72i,72i,Region_5,456,4.72,1.17,8.32,75,5.854,15.68461538,6.200915033
NLA12_IL-104,7249,42.19772807,-88.10331921,88.50454108,9.3,3.989732142,257.23,7,7120006,NLA06608-1435,53,53,53b,53b,Region_5,912,7.39,0.731,8.14,17,2.049,22.41025641,6.046666667
NLA12_IL-105,8556,39.41011547,-87.80523888,296.1995854,16.5,36.78984462,184.92,5,5120111,NLA06608-0020,72,72,72m,72m,Region_5,216,4.94,0.603,8.25,28,2.2,16.38974359,6.183006536
NLA12_IL-106,7282,42.37464061,-88.13351269,154.8025399,8.7,8.802183045,223.92,7,7120006,NLA06608-0155,53,53,53b,53b,Region_5,942,10.06,1.188,8.8,62,9.512,23.29230769,6.046666667
NLA12_IL-109,7446,39.44330979,-89.95992399,13.15251632,10,2.500981851,195.55,7,7130012,,72,72,72i,72i,Region_5,201,5,0.705,9.08,45,0.568,21.41923077,6.248039216
NLA12_IL-109,8624,39.44330979,-89.95992399,13.15251632,9.8,2.500981851,195.55,7,7130012,,72,72,72i,72i,Region_5,208,4.72,1.019,8.63,55,0.463,17.62820513,6.248039216
NLA12_IL-110,6809,40.48022364,-88.10299877,1.734537234,4.5,0.512970999,235.34,5,5120109,,54,54,54a,54a,Region_5,305,3.75,0.52,8.41,24,1.295,22.78461538,6.058954248
NLA12_IL-111,8499,38.75927501,-88.067551,333.9449364,10,37.2060316,144.81,5,5120114,,72,72,72j,72j,Region_5,229,4.77,0.986,8.49,89,4.77,22.66410256,6.220588235
NLA12_IL-112,7933,37.82087568,-88.90132266,1.852140246,2.8,0.567287425,129.26,7,7140106,,72,72,72j,72j,Region_5,136.6,7.62,1.35,7.68,69,5.145,25.3474359,6.202352941
NLA12_IL-114,8303,40.50804437,-90.16117672,72.90324707,15,26.77754509,196.36,7,7130005,,72,72,72i,72i,Region_5,1366,3.23,0.348,8.42,13,3.623,17.36666667,6.200915033
NLA12_IL-116,7973,37.69361669,-88.70869133,10.87426762,7.5,3.419315335,138.32,5,5140204,,72,72,72j,72j,Region_5,3320,0.58,1.61,2.83,64,25.068,19.85512821,6.202352941
NLA12_IL-118,7217,42.24358324,-87.96277577,20.7283329,3.1,3.60906076,208.09,7,7120004,,54,54,54f,54f,Region_5,1056,6.33,1.136,8.57,91,9.402,28.05909091,6.28751634
NLA12_IL-120,7385,38.75131255,-89.99244717,6.987920243,7,1.465679447,152.77,7,7140101,,72,72,72f,72f,Region_5,508,5.89,1.198,8.56,109,3.138,22.26551282,6.230588235
NLA12_IL-123,8764,41.64802026,-87.89932476,85.09548674,1.7,11.3179376,209.01,7,7120004,,54,54,54f,54f,Region_5,571,13.18,4.606,8.7,384,0.286,15.5,6.079411765
NLA12_IL-R01,6518,37.47735207,-88.32742822,12.02754764,NA,1.782979574,113.39,5,5140203,NLA06608-0036,71,71,71n,71n,Region_5,129.2,3.34,0.261,8.5,21,2.855,23.40384615,6.202352941
NLA12_IL-R03,6571,37.48284122,-88.32581739,5.060625632,NA,1.006046482,122.52,5,5140203,,71,71,71n,71n,Region_5,57.2,4.77,0.409,7.66,24,0.997,24.82,6.202352941
NLA12_IL-R04,6533,37.51693276,-88.44687998,11.90492301,NA,2.271238496,136.72,5,5140203,,71,71,71n,71n,Region_5,65.6,3.67,0.321,7.6,18,1.376,19.77179487,6.202352941
NLA12_IN-101,7584,41.57991404,-84.92317079,10.19051846,18,1.275587004,309.77,4,4100003,NLA06608-1835,55,55,55a,55a,Region_5,310,6.29,0.568,8.54,20,4.986,14.35615385,6.125620915
NLA12_IN-101,7914,41.57991404,-84.92317079,10.19051846,15,1.275587004,309.77,4,4100003,NLA06608-1835,55,55,55a,55a,Region_5,312,6.01,0.661,8.05,35,4.996,14.03628205,6.125620915
NLA12_IN-102,7793,41.28698824,-85.78290582,194.0341611,11.6,7.859003832,255.79,5,5120106,NLA06608-2283,56,56,56a,56a,Region_5,388,5.25,0.578,8.57,37,10.536,21.05128205,6.104509804
NLA12_IN-103,8012,41.39844133,-85.36782919,47.00753436,9.1,3.535511239,284.71,4,4050001,NLA06608-0219,55,55,55a,55a,Region_5,409,9.85,1.304,8.23,65,7.257,17.66282051,6.104509804
NLA12_IN-104,8167,38.21375521,-87.11795032,10.91514258,7,1.973624127,179.9,5,5140201,NLA06608-2916,72,72,72c,72c,Region_5,176.9,4.24,0.621,8.42,40,10.389,22.46948718,6.222941176
NLA12_IN-105,7757,41.41470487,-86.47339356,129.1172696,7.9,8.541157025,222.37,7,7120001,NLA06608-1195,54,54,54d,54d,Region_5,371,7.11,0.89,8.57,40,5.884,22.56589744,6.119150327
NLA12_IN-106,7794,41.22553211,-85.65005694,22.58998354,14.6,2.483231071,262.61,5,5120106,NLA06608-1755,56,56,56a,56a,Region_5,355,5.76,0.614,8.59,29,3.194,16.4974359,6.104509804
